"date","yearweek"
2093-03-11,"209310"
2093-03-12,"209310"
2093-03-13,"209310"
2093-03-14,"209310"
2093-03-15,"209311"
2093-03-16,"209311"
2093-03-17,"209311"
2093-03-18,"209311"
2093-03-19,"209311"
2093-03-20,"209311"
2093-03-21,"209311"
2093-03-22,"209312"
2093-03-23,"209312"
2093-03-24,"209312"
2093-03-25,"209312"
2093-03-26,"209312"
2093-03-27,"209312"
2093-03-28,"209312"
2093-03-29,"209313"
2093-03-30,"209313"
2093-03-31,"209313"
2093-04-01,"209313"
2093-04-02,"209313"
2093-04-03,"209313"
2093-04-04,"209313"
2093-04-05,"209314"
2093-04-06,"209314"
2093-04-07,"209314"
2093-04-08,"209314"
2093-04-09,"209314"
2093-04-10,"209314"
2093-04-11,"209314"
2093-04-12,"209315"
2093-04-13,"209315"
2093-04-14,"209315"
2093-04-15,"209315"
2093-04-16,"209315"
2093-04-17,"209315"
2093-04-18,"209315"
2093-04-19,"209316"
2093-04-20,"209316"
2093-04-21,"209316"
2093-04-22,"209316"
2093-04-23,"209316"
2093-04-24,"209316"
2093-04-25,"209316"
2093-04-26,"209317"
2093-04-27,"209317"
2093-04-28,"209317"
2093-04-29,"209317"
2093-04-30,"209317"
2093-05-01,"209317"
2093-05-02,"209317"
2093-05-03,"209318"
2093-05-04,"209318"
2093-05-05,"209318"
2093-05-06,"209318"
2093-05-07,"209318"
2093-05-08,"209318"
2093-05-09,"209318"
2093-05-10,"209319"
2093-05-11,"209319"
2093-05-12,"209319"
2093-05-13,"209319"
2093-05-14,"209319"
2093-05-15,"209319"
2093-05-16,"209319"
2093-05-17,"209320"
2093-05-18,"209320"
2093-05-19,"209320"
2093-05-20,"209320"
2093-05-21,"209320"
2093-05-22,"209320"
2093-05-23,"209320"
2093-05-24,"209321"
2093-05-25,"209321"
2093-05-26,"209321"
2093-05-27,"209321"
2093-05-28,"209321"
2093-05-29,"209321"
2093-05-30,"209321"
2093-05-31,"209322"
2093-06-01,"209322"
2093-06-02,"209322"
2093-06-03,"209322"
2093-06-04,"209322"
2093-06-05,"209322"
2093-06-06,"209322"
2093-06-07,"209323"
2093-06-08,"209323"
2093-06-09,"209323"
2093-06-10,"209323"
2093-06-11,"209323"
2093-06-12,"209323"
2093-06-13,"209323"
2093-06-14,"209324"
2093-06-15,"209324"
2093-06-16,"209324"
2093-06-17,"209324"
2093-06-18,"209324"
2093-06-19,"209324"
2093-06-20,"209324"
2093-06-21,"209325"
2093-06-22,"209325"
2093-06-23,"209325"
2093-06-24,"209325"
2093-06-25,"209325"
2093-06-26,"209325"
2093-06-27,"209325"
2093-06-28,"209326"
2093-06-29,"209326"
2093-06-30,"209326"
2093-07-01,"209326"
2093-07-02,"209326"
2093-07-03,"209326"
2093-07-04,"209326"
2093-07-05,"209327"
2093-07-06,"209327"
2093-07-07,"209327"
2093-07-08,"209327"
2093-07-09,"209327"
2093-07-10,"209327"
2093-07-11,"209327"
2093-07-12,"209328"
2093-07-13,"209328"
2093-07-14,"209328"
2093-07-15,"209328"
2093-07-16,"209328"
2093-07-17,"209328"
2093-07-18,"209328"
2093-07-19,"209329"
2093-07-20,"209329"
2093-07-21,"209329"
2093-07-22,"209329"
2093-07-23,"209329"
2093-07-24,"209329"
2093-07-25,"209329"
2093-07-26,"209330"
2093-07-27,"209330"
2093-07-28,"209330"
2093-07-29,"209330"
2093-07-30,"209330"
2093-07-31,"209330"
2093-08-01,"209330"
2093-08-02,"209331"
2093-08-03,"209331"
2093-08-04,"209331"
2093-08-05,"209331"
2093-08-06,"209331"
2093-08-07,"209331"
2093-08-08,"209331"
2093-08-09,"209332"
2093-08-10,"209332"
2093-08-11,"209332"
2093-08-12,"209332"
2093-08-13,"209332"
2093-08-14,"209332"
2093-08-15,"209332"
2093-08-16,"209333"
2093-08-17,"209333"
2093-08-18,"209333"
2093-08-19,"209333"
2093-08-20,"209333"
2093-08-21,"209333"
2093-08-22,"209333"
2093-08-23,"209334"
2093-08-24,"209334"
2093-08-25,"209334"
2093-08-26,"209334"
2093-08-27,"209334"
2093-08-28,"209334"
2093-08-29,"209334"
2093-08-30,"209335"
2093-08-31,"209335"
2093-09-01,"209335"
2093-09-02,"209335"
2093-09-03,"209335"
2093-09-04,"209335"
2093-09-05,"209335"
2093-09-06,"209336"
2093-09-07,"209336"
2093-09-08,"209336"
2093-09-09,"209336"
2093-09-10,"209336"
2093-09-11,"209336"
2093-09-12,"209336"
2093-09-13,"209337"
2093-09-14,"209337"
2093-09-15,"209337"
2093-09-16,"209337"
2093-09-17,"209337"
2093-09-18,"209337"
2093-09-19,"209337"
2093-09-20,"209338"
2093-09-21,"209338"
2093-09-22,"209338"
2093-09-23,"209338"
2093-09-24,"209338"
2093-09-25,"209338"
2093-09-26,"209338"
2093-09-27,"209339"
2093-09-28,"209339"
2093-09-29,"209339"
2093-09-30,"209339"
2093-10-01,"209339"
2093-10-02,"209339"
2093-10-03,"209339"
2093-10-04,"209340"
2093-10-05,"209340"
2093-10-06,"209340"
2093-10-07,"209340"
2093-10-08,"209340"
2093-10-09,"209340"
2093-10-10,"209340"
2093-10-11,"209341"
2093-10-12,"209341"
2093-10-13,"209341"
2093-10-14,"209341"
2093-10-15,"209341"
2093-10-16,"209341"
2093-10-17,"209341"
2093-10-18,"209342"
2093-10-19,"209342"
2093-10-20,"209342"
2093-10-21,"209342"
2093-10-22,"209342"
2093-10-23,"209342"
2093-10-24,"209342"
2093-10-25,"209343"
2093-10-26,"209343"
2093-10-27,"209343"
2093-10-28,"209343"
2093-10-29,"209343"
2093-10-30,"209343"
2093-10-31,"209343"
2093-11-01,"209344"
2093-11-02,"209344"
2093-11-03,"209344"
2093-11-04,"209344"
2093-11-05,"209344"
2093-11-06,"209344"
2093-11-07,"209344"
2093-11-08,"209345"
2093-11-09,"209345"
2093-11-10,"209345"
2093-11-11,"209345"
2093-11-12,"209345"
2093-11-13,"209345"
2093-11-14,"209345"
2093-11-15,"209346"
2093-11-16,"209346"
2093-11-17,"209346"
2093-11-18,"209346"
2093-11-19,"209346"
2093-11-20,"209346"
2093-11-21,"209346"
2093-11-22,"209347"
2093-11-23,"209347"
2093-11-24,"209347"
2093-11-25,"209347"
2093-11-26,"209347"
2093-11-27,"209347"
2093-11-28,"209347"
2093-11-29,"209348"
2093-11-30,"209348"
2093-12-01,"209348"
2093-12-02,"209348"
2093-12-03,"209348"
2093-12-04,"209348"
2093-12-05,"209348"
2093-12-06,"209349"
2093-12-07,"209349"
2093-12-08,"209349"
2093-12-09,"209349"
2093-12-10,"209349"
2093-12-11,"209349"
2093-12-12,"209349"
2093-12-13,"209350"
2093-12-14,"209350"
2093-12-15,"209350"
2093-12-16,"209350"
2093-12-17,"209350"
2093-12-18,"209350"
2093-12-19,"209350"
2093-12-20,"209351"
2093-12-21,"209351"
2093-12-22,"209351"
2093-12-23,"209351"
2093-12-24,"209351"
2093-12-25,"209351"
2093-12-26,"209351"
2093-12-27,"209352"
2093-12-28,"209352"
2093-12-29,"209352"
2093-12-30,"209352"
2093-12-31,"209352"
2094-01-01,"209352"
2094-01-02,"209352"
2094-01-03,"209401"
2094-01-04,"209401"
2094-01-05,"209401"
2094-01-06,"209401"
2094-01-07,"209401"
2094-01-08,"209401"
2094-01-09,"209401"
2094-01-10,"209402"
2094-01-11,"209402"
2094-01-12,"209402"
2094-01-13,"209402"
2094-01-14,"209402"
2094-01-15,"209402"
2094-01-16,"209402"
2094-01-17,"209403"
2094-01-18,"209403"
2094-01-19,"209403"
2094-01-20,"209403"
2094-01-21,"209403"
2094-01-22,"209403"
2094-01-23,"209403"
2094-01-24,"209404"
2094-01-25,"209404"
2094-01-26,"209404"
2094-01-27,"209404"
2094-01-28,"209404"
2094-01-29,"209404"
2094-01-30,"209404"
2094-01-31,"209405"
2094-02-01,"209405"
2094-02-02,"209405"
2094-02-03,"209405"
2094-02-04,"209405"
2094-02-05,"209405"
2094-02-06,"209405"
2094-02-07,"209406"
2094-02-08,"209406"
2094-02-09,"209406"
2094-02-10,"209406"
2094-02-11,"209406"
2094-02-12,"209406"
2094-02-13,"209406"
2094-02-14,"209407"
2094-02-15,"209407"
2094-02-16,"209407"
2094-02-17,"209407"
2094-02-18,"209407"
2094-02-19,"209407"
2094-02-20,"209407"
2094-02-21,"209408"
2094-02-22,"209408"
2094-02-23,"209408"
2094-02-24,"209408"
2094-02-25,"209408"
2094-02-26,"209408"
2094-02-27,"209408"
2094-02-28,"209409"
2094-03-01,"209409"
2094-03-02,"209409"
2094-03-03,"209409"
2094-03-04,"209409"
2094-03-05,"209409"
2094-03-06,"209409"
2094-03-07,"209410"
2094-03-08,"209410"
2094-03-09,"209410"
2094-03-10,"209410"
2094-03-11,"209410"
2094-03-12,"209410"
2094-03-13,"209410"
2094-03-14,"209411"
2094-03-15,"209411"
2094-03-16,"209411"
2094-03-17,"209411"
2094-03-18,"209411"
2094-03-19,"209411"
2094-03-20,"209411"
2094-03-21,"209412"
2094-03-22,"209412"
2094-03-23,"209412"
2094-03-24,"209412"
2094-03-25,"209412"
2094-03-26,"209412"
2094-03-27,"209412"
2094-03-28,"209413"
2094-03-29,"209413"
2094-03-30,"209413"
2094-03-31,"209413"
2094-04-01,"209413"
2094-04-02,"209413"
2094-04-03,"209413"
2094-04-04,"209414"
2094-04-05,"209414"
2094-04-06,"209414"
2094-04-07,"209414"
2094-04-08,"209414"
2094-04-09,"209414"
2094-04-10,"209414"
2094-04-11,"209415"
2094-04-12,"209415"
2094-04-13,"209415"
2094-04-14,"209415"
2094-04-15,"209415"
2094-04-16,"209415"
2094-04-17,"209415"
2094-04-18,"209416"
2094-04-19,"209416"
2094-04-20,"209416"
2094-04-21,"209416"
2094-04-22,"209416"
2094-04-23,"209416"
2094-04-24,"209416"
2094-04-25,"209417"
2094-04-26,"209417"
2094-04-27,"209417"
2094-04-28,"209417"
2094-04-29,"209417"
2094-04-30,"209417"
2094-05-01,"209417"
2094-05-02,"209418"
2094-05-03,"209418"
2094-05-04,"209418"
2094-05-05,"209418"
2094-05-06,"209418"
2094-05-07,"209418"
2094-05-08,"209418"
2094-05-09,"209419"
2094-05-10,"209419"
2094-05-11,"209419"
2094-05-12,"209419"
2094-05-13,"209419"
2094-05-14,"209419"
2094-05-15,"209419"
2094-05-16,"209420"
2094-05-17,"209420"
2094-05-18,"209420"
2094-05-19,"209420"
2094-05-20,"209420"
2094-05-21,"209420"
2094-05-22,"209420"
2094-05-23,"209421"
2094-05-24,"209421"
2094-05-25,"209421"
2094-05-26,"209421"
2094-05-27,"209421"
2094-05-28,"209421"
2094-05-29,"209421"
2094-05-30,"209422"
2094-05-31,"209422"
2094-06-01,"209422"
2094-06-02,"209422"
2094-06-03,"209422"
2094-06-04,"209422"
2094-06-05,"209422"
2094-06-06,"209423"
2094-06-07,"209423"
2094-06-08,"209423"
2094-06-09,"209423"
2094-06-10,"209423"
2094-06-11,"209423"
2094-06-12,"209423"
2094-06-13,"209424"
2094-06-14,"209424"
2094-06-15,"209424"
2094-06-16,"209424"
2094-06-17,"209424"
2094-06-18,"209424"
2094-06-19,"209424"
2094-06-20,"209425"
2094-06-21,"209425"
2094-06-22,"209425"
2094-06-23,"209425"
2094-06-24,"209425"
2094-06-25,"209425"
2094-06-26,"209425"
2094-06-27,"209426"
2094-06-28,"209426"
2094-06-29,"209426"
2094-06-30,"209426"
2094-07-01,"209426"
2094-07-02,"209426"
2094-07-03,"209426"
2094-07-04,"209427"
2094-07-05,"209427"
2094-07-06,"209427"
2094-07-07,"209427"
2094-07-08,"209427"
2094-07-09,"209427"
2094-07-10,"209427"
2094-07-11,"209428"
2094-07-12,"209428"
2094-07-13,"209428"
2094-07-14,"209428"
2094-07-15,"209428"
2094-07-16,"209428"
2094-07-17,"209428"
2094-07-18,"209429"
2094-07-19,"209429"
2094-07-20,"209429"
2094-07-21,"209429"
2094-07-22,"209429"
2094-07-23,"209429"
2094-07-24,"209429"
2094-07-25,"209430"
2094-07-26,"209430"
2094-07-27,"209430"
2094-07-28,"209430"
2094-07-29,"209430"
2094-07-30,"209430"
2094-07-31,"209430"
2094-08-01,"209431"
2094-08-02,"209431"
2094-08-03,"209431"
2094-08-04,"209431"
2094-08-05,"209431"
2094-08-06,"209431"
2094-08-07,"209431"
2094-08-08,"209432"
2094-08-09,"209432"
2094-08-10,"209432"
2094-08-11,"209432"
2094-08-12,"209432"
2094-08-13,"209432"
2094-08-14,"209432"
2094-08-15,"209433"
2094-08-16,"209433"
2094-08-17,"209433"
2094-08-18,"209433"
2094-08-19,"209433"
2094-08-20,"209433"
2094-08-21,"209433"
2094-08-22,"209434"
2094-08-23,"209434"
2094-08-24,"209434"
2094-08-25,"209434"
2094-08-26,"209434"
2094-08-27,"209434"
2094-08-28,"209434"
2094-08-29,"209435"
2094-08-30,"209435"
2094-08-31,"209435"
2094-09-01,"209435"
2094-09-02,"209435"
2094-09-03,"209435"
2094-09-04,"209435"
2094-09-05,"209436"
2094-09-06,"209436"
2094-09-07,"209436"
2094-09-08,"209436"
2094-09-09,"209436"
2094-09-10,"209436"
2094-09-11,"209436"
2094-09-12,"209437"
2094-09-13,"209437"
2094-09-14,"209437"
2094-09-15,"209437"
2094-09-16,"209437"
2094-09-17,"209437"
2094-09-18,"209437"
2094-09-19,"209438"
2094-09-20,"209438"
2094-09-21,"209438"
2094-09-22,"209438"
2094-09-23,"209438"
2094-09-24,"209438"
2094-09-25,"209438"
2094-09-26,"209439"
2094-09-27,"209439"
2094-09-28,"209439"
2094-09-29,"209439"
2094-09-30,"209439"
2094-10-01,"209439"
2094-10-02,"209439"
2094-10-03,"209440"
2094-10-04,"209440"
2094-10-05,"209440"
2094-10-06,"209440"
2094-10-07,"209440"
2094-10-08,"209440"
2094-10-09,"209440"
2094-10-10,"209441"
2094-10-11,"209441"
2094-10-12,"209441"
2094-10-13,"209441"
2094-10-14,"209441"
2094-10-15,"209441"
2094-10-16,"209441"
2094-10-17,"209442"
2094-10-18,"209442"
2094-10-19,"209442"
2094-10-20,"209442"
2094-10-21,"209442"
2094-10-22,"209442"
2094-10-23,"209442"
2094-10-24,"209443"
2094-10-25,"209443"
2094-10-26,"209443"
2094-10-27,"209443"
2094-10-28,"209443"
2094-10-29,"209443"
2094-10-30,"209443"
2094-10-31,"209444"
2094-11-01,"209444"
2094-11-02,"209444"
2094-11-03,"209444"
2094-11-04,"209444"
2094-11-05,"209444"
2094-11-06,"209444"
2094-11-07,"209445"
2094-11-08,"209445"
2094-11-09,"209445"
2094-11-10,"209445"
2094-11-11,"209445"
2094-11-12,"209445"
2094-11-13,"209445"
2094-11-14,"209446"
2094-11-15,"209446"
2094-11-16,"209446"
2094-11-17,"209446"
2094-11-18,"209446"
2094-11-19,"209446"
2094-11-20,"209446"
2094-11-21,"209447"
2094-11-22,"209447"
2094-11-23,"209447"
2094-11-24,"209447"
2094-11-25,"209447"
2094-11-26,"209447"
2094-11-27,"209447"
2094-11-28,"209448"
2094-11-29,"209448"
2094-11-30,"209448"
2094-12-01,"209448"
2094-12-02,"209448"
2094-12-03,"209448"
2094-12-04,"209448"
2094-12-05,"209449"
2094-12-06,"209449"
2094-12-07,"209449"
2094-12-08,"209449"
2094-12-09,"209449"
2094-12-10,"209449"
2094-12-11,"209449"
2094-12-12,"209450"
2094-12-13,"209450"
2094-12-14,"209450"
2094-12-15,"209450"
2094-12-16,"209450"
2094-12-17,"209450"
2094-12-18,"209450"
2094-12-19,"209451"
2094-12-20,"209451"
2094-12-21,"209451"
2094-12-22,"209451"
2094-12-23,"209451"
2094-12-24,"209451"
2094-12-25,"209451"
2094-12-26,"209452"
2094-12-27,"209452"
2094-12-28,"209452"
2094-12-29,"209452"
2094-12-30,"209452"
2094-12-31,"209452"
2095-01-01,"209452"
2095-01-02,"209501"
2095-01-03,"209501"
2095-01-04,"209501"
2095-01-05,"209501"
2095-01-06,"209501"
2095-01-07,"209501"
2095-01-08,"209501"
2095-01-09,"209502"
2095-01-10,"209502"
2095-01-11,"209502"
2095-01-12,"209502"
2095-01-13,"209502"
2095-01-14,"209502"
2095-01-15,"209502"
2095-01-16,"209503"
2095-01-17,"209503"
2095-01-18,"209503"
2095-01-19,"209503"
2095-01-20,"209503"
2095-01-21,"209503"
2095-01-22,"209503"
2095-01-23,"209504"
2095-01-24,"209504"
2095-01-25,"209504"
2095-01-26,"209504"
2095-01-27,"209504"
2095-01-28,"209504"
2095-01-29,"209504"
2095-01-30,"209505"
2095-01-31,"209505"
2095-02-01,"209505"
2095-02-02,"209505"
2095-02-03,"209505"
2095-02-04,"209505"
2095-02-05,"209505"
2095-02-06,"209506"
2095-02-07,"209506"
2095-02-08,"209506"
2095-02-09,"209506"
2095-02-10,"209506"
2095-02-11,"209506"
2095-02-12,"209506"
2095-02-13,"209507"
2095-02-14,"209507"
2095-02-15,"209507"
2095-02-16,"209507"
2095-02-17,"209507"
2095-02-18,"209507"
2095-02-19,"209507"
2095-02-20,"209508"
2095-02-21,"209508"
2095-02-22,"209508"
2095-02-23,"209508"
2095-02-24,"209508"
2095-02-25,"209508"
2095-02-26,"209508"
2095-02-27,"209509"
2095-02-28,"209509"
2095-03-01,"209509"
2095-03-02,"209509"
2095-03-03,"209509"
2095-03-04,"209509"
2095-03-05,"209509"
2095-03-06,"209510"
2095-03-07,"209510"
2095-03-08,"209510"
2095-03-09,"209510"
2095-03-10,"209510"
2095-03-11,"209510"
2095-03-12,"209510"
2095-03-13,"209511"
2095-03-14,"209511"
2095-03-15,"209511"
2095-03-16,"209511"
2095-03-17,"209511"
2095-03-18,"209511"
2095-03-19,"209511"
2095-03-20,"209512"
2095-03-21,"209512"
2095-03-22,"209512"
2095-03-23,"209512"
2095-03-24,"209512"
2095-03-25,"209512"
2095-03-26,"209512"
2095-03-27,"209513"
2095-03-28,"209513"
2095-03-29,"209513"
2095-03-30,"209513"
2095-03-31,"209513"
2095-04-01,"209513"
2095-04-02,"209513"
2095-04-03,"209514"
2095-04-04,"209514"
2095-04-05,"209514"
2095-04-06,"209514"
2095-04-07,"209514"
2095-04-08,"209514"
2095-04-09,"209514"
2095-04-10,"209515"
2095-04-11,"209515"
2095-04-12,"209515"
2095-04-13,"209515"
2095-04-14,"209515"
2095-04-15,"209515"
2095-04-16,"209515"
2095-04-17,"209516"
2095-04-18,"209516"
2095-04-19,"209516"
2095-04-20,"209516"
2095-04-21,"209516"
2095-04-22,"209516"
2095-04-23,"209516"
2095-04-24,"209517"
2095-04-25,"209517"
2095-04-26,"209517"
2095-04-27,"209517"
2095-04-28,"209517"
2095-04-29,"209517"
2095-04-30,"209517"
2095-05-01,"209518"
2095-05-02,"209518"
2095-05-03,"209518"
2095-05-04,"209518"
2095-05-05,"209518"
2095-05-06,"209518"
2095-05-07,"209518"
2095-05-08,"209519"
2095-05-09,"209519"
2095-05-10,"209519"
2095-05-11,"209519"
2095-05-12,"209519"
2095-05-13,"209519"
2095-05-14,"209519"
2095-05-15,"209520"
2095-05-16,"209520"
2095-05-17,"209520"
2095-05-18,"209520"
2095-05-19,"209520"
2095-05-20,"209520"
2095-05-21,"209520"
2095-05-22,"209521"
2095-05-23,"209521"
2095-05-24,"209521"
2095-05-25,"209521"
2095-05-26,"209521"
2095-05-27,"209521"
2095-05-28,"209521"
2095-05-29,"209522"
2095-05-30,"209522"
2095-05-31,"209522"
2095-06-01,"209522"
2095-06-02,"209522"
2095-06-03,"209522"
2095-06-04,"209522"
2095-06-05,"209523"
2095-06-06,"209523"
2095-06-07,"209523"
2095-06-08,"209523"
2095-06-09,"209523"
2095-06-10,"209523"
2095-06-11,"209523"
2095-06-12,"209524"
2095-06-13,"209524"
2095-06-14,"209524"
2095-06-15,"209524"
2095-06-16,"209524"
2095-06-17,"209524"
2095-06-18,"209524"
2095-06-19,"209525"
2095-06-20,"209525"
2095-06-21,"209525"
2095-06-22,"209525"
2095-06-23,"209525"
2095-06-24,"209525"
2095-06-25,"209525"
2095-06-26,"209526"
2095-06-27,"209526"
2095-06-28,"209526"
2095-06-29,"209526"
2095-06-30,"209526"
2095-07-01,"209526"
2095-07-02,"209526"
2095-07-03,"209527"
2095-07-04,"209527"
2095-07-05,"209527"
2095-07-06,"209527"
2095-07-07,"209527"
2095-07-08,"209527"
2095-07-09,"209527"
2095-07-10,"209528"
2095-07-11,"209528"
2095-07-12,"209528"
2095-07-13,"209528"
2095-07-14,"209528"
2095-07-15,"209528"
2095-07-16,"209528"
2095-07-17,"209529"
2095-07-18,"209529"
2095-07-19,"209529"
2095-07-20,"209529"
2095-07-21,"209529"
2095-07-22,"209529"
2095-07-23,"209529"
2095-07-24,"209530"
2095-07-25,"209530"
2095-07-26,"209530"
2095-07-27,"209530"
2095-07-28,"209530"
2095-07-29,"209530"
2095-07-30,"209530"
2095-07-31,"209531"
2095-08-01,"209531"
2095-08-02,"209531"
2095-08-03,"209531"
2095-08-04,"209531"
2095-08-05,"209531"
2095-08-06,"209531"
2095-08-07,"209532"
2095-08-08,"209532"
2095-08-09,"209532"
2095-08-10,"209532"
2095-08-11,"209532"
2095-08-12,"209532"
2095-08-13,"209532"
2095-08-14,"209533"
2095-08-15,"209533"
2095-08-16,"209533"
2095-08-17,"209533"
2095-08-18,"209533"
2095-08-19,"209533"
2095-08-20,"209533"
2095-08-21,"209534"
2095-08-22,"209534"
2095-08-23,"209534"
2095-08-24,"209534"
2095-08-25,"209534"
2095-08-26,"209534"
2095-08-27,"209534"
2095-08-28,"209535"
2095-08-29,"209535"
2095-08-30,"209535"
2095-08-31,"209535"
2095-09-01,"209535"
2095-09-02,"209535"
2095-09-03,"209535"
2095-09-04,"209536"
2095-09-05,"209536"
2095-09-06,"209536"
2095-09-07,"209536"
2095-09-08,"209536"
2095-09-09,"209536"
2095-09-10,"209536"
2095-09-11,"209537"
2095-09-12,"209537"
2095-09-13,"209537"
2095-09-14,"209537"
2095-09-15,"209537"
2095-09-16,"209537"
2095-09-17,"209537"
2095-09-18,"209538"
2095-09-19,"209538"
2095-09-20,"209538"
2095-09-21,"209538"
2095-09-22,"209538"
2095-09-23,"209538"
2095-09-24,"209538"
2095-09-25,"209539"
2095-09-26,"209539"
2095-09-27,"209539"
2095-09-28,"209539"
2095-09-29,"209539"
2095-09-30,"209539"
2095-10-01,"209539"
2095-10-02,"209540"
2095-10-03,"209540"
2095-10-04,"209540"
2095-10-05,"209540"
2095-10-06,"209540"
2095-10-07,"209540"
2095-10-08,"209540"
2095-10-09,"209541"
2095-10-10,"209541"
2095-10-11,"209541"
2095-10-12,"209541"
2095-10-13,"209541"
2095-10-14,"209541"
2095-10-15,"209541"
2095-10-16,"209542"
2095-10-17,"209542"
2095-10-18,"209542"
2095-10-19,"209542"
2095-10-20,"209542"
2095-10-21,"209542"
2095-10-22,"209542"
2095-10-23,"209543"
2095-10-24,"209543"
2095-10-25,"209543"
2095-10-26,"209543"
2095-10-27,"209543"
2095-10-28,"209543"
2095-10-29,"209543"
2095-10-30,"209544"
2095-10-31,"209544"
2095-11-01,"209544"
2095-11-02,"209544"
2095-11-03,"209544"
2095-11-04,"209544"
2095-11-05,"209544"
2095-11-06,"209545"
2095-11-07,"209545"
2095-11-08,"209545"
2095-11-09,"209545"
2095-11-10,"209545"
2095-11-11,"209545"
2095-11-12,"209545"
2095-11-13,"209546"
2095-11-14,"209546"
2095-11-15,"209546"
2095-11-16,"209546"
2095-11-17,"209546"
2095-11-18,"209546"
2095-11-19,"209546"
2095-11-20,"209547"
2095-11-21,"209547"
2095-11-22,"209547"
2095-11-23,"209547"
2095-11-24,"209547"
2095-11-25,"209547"
2095-11-26,"209547"
2095-11-27,"209548"
2095-11-28,"209548"
2095-11-29,"209548"
2095-11-30,"209548"
2095-12-01,"209548"
2095-12-02,"209548"
2095-12-03,"209548"
2095-12-04,"209549"
2095-12-05,"209549"
2095-12-06,"209549"
2095-12-07,"209549"
2095-12-08,"209549"
2095-12-09,"209549"
2095-12-10,"209549"
2095-12-11,"209550"
2095-12-12,"209550"
2095-12-13,"209550"
2095-12-14,"209550"
2095-12-15,"209550"
2095-12-16,"209550"
2095-12-17,"209550"
2095-12-18,"209551"
2095-12-19,"209551"
2095-12-20,"209551"
2095-12-21,"209551"
2095-12-22,"209551"
2095-12-23,"209551"
2095-12-24,"209551"
2095-12-25,"209552"
2095-12-26,"209552"
2095-12-27,"209552"
2095-12-28,"209552"
2095-12-29,"209552"
2095-12-30,"209552"
2095-12-31,"209552"
2096-01-01,"209601"
2096-01-02,"209601"
2096-01-03,"209601"
2096-01-04,"209601"
2096-01-05,"209601"
2096-01-06,"209601"
2096-01-07,"209601"
2096-01-08,"209602"
2096-01-09,"209602"
2096-01-10,"209602"
2096-01-11,"209602"
2096-01-12,"209602"
2096-01-13,"209602"
2096-01-14,"209602"
2096-01-15,"209603"
2096-01-16,"209603"
2096-01-17,"209603"
2096-01-18,"209603"
2096-01-19,"209603"
2096-01-20,"209603"
2096-01-21,"209603"
2096-01-22,"209604"
2096-01-23,"209604"
2096-01-24,"209604"
2096-01-25,"209604"
2096-01-26,"209604"
2096-01-27,"209604"
2096-01-28,"209604"
2096-01-29,"209605"
2096-01-30,"209605"
2096-01-31,"209605"
2096-02-01,"209605"
2096-02-02,"209605"
2096-02-03,"209605"
2096-02-04,"209605"
2096-02-05,"209606"
2096-02-06,"209606"
2096-02-07,"209606"
2096-02-08,"209606"
2096-02-09,"209606"
2096-02-10,"209606"
2096-02-11,"209606"
2096-02-12,"209607"
2096-02-13,"209607"
2096-02-14,"209607"
2096-02-15,"209607"
2096-02-16,"209607"
2096-02-17,"209607"
2096-02-18,"209607"
2096-02-19,"209608"
2096-02-20,"209608"
2096-02-21,"209608"
2096-02-22,"209608"
2096-02-23,"209608"
2096-02-24,"209608"
2096-02-25,"209608"
2096-02-26,"209609"
2096-02-27,"209609"
2096-02-28,"209609"
2096-02-29,"209609"
2096-03-01,"209609"
2096-03-02,"209609"
2096-03-03,"209609"
2096-03-04,"209610"
2096-03-05,"209610"
2096-03-06,"209610"
2096-03-07,"209610"
2096-03-08,"209610"
2096-03-09,"209610"
2096-03-10,"209610"
2096-03-11,"209611"
2096-03-12,"209611"
2096-03-13,"209611"
2096-03-14,"209611"
2096-03-15,"209611"
2096-03-16,"209611"
2096-03-17,"209611"
2096-03-18,"209612"
2096-03-19,"209612"
2096-03-20,"209612"
2096-03-21,"209612"
2096-03-22,"209612"
2096-03-23,"209612"
2096-03-24,"209612"
2096-03-25,"209613"
2096-03-26,"209613"
2096-03-27,"209613"
2096-03-28,"209613"
2096-03-29,"209613"
2096-03-30,"209613"
2096-03-31,"209613"
2096-04-01,"209614"
2096-04-02,"209614"
2096-04-03,"209614"
2096-04-04,"209614"
2096-04-05,"209614"
2096-04-06,"209614"
2096-04-07,"209614"
2096-04-08,"209615"
2096-04-09,"209615"
2096-04-10,"209615"
2096-04-11,"209615"
2096-04-12,"209615"
2096-04-13,"209615"
2096-04-14,"209615"
2096-04-15,"209616"
2096-04-16,"209616"
2096-04-17,"209616"
2096-04-18,"209616"
2096-04-19,"209616"
2096-04-20,"209616"
2096-04-21,"209616"
2096-04-22,"209617"
2096-04-23,"209617"
2096-04-24,"209617"
2096-04-25,"209617"
2096-04-26,"209617"
2096-04-27,"209617"
2096-04-28,"209617"
2096-04-29,"209618"
2096-04-30,"209618"
2096-05-01,"209618"
2096-05-02,"209618"
2096-05-03,"209618"
2096-05-04,"209618"
2096-05-05,"209618"
2096-05-06,"209619"
2096-05-07,"209619"
2096-05-08,"209619"
2096-05-09,"209619"
2096-05-10,"209619"
2096-05-11,"209619"
2096-05-12,"209619"
2096-05-13,"209620"
2096-05-14,"209620"
2096-05-15,"209620"
2096-05-16,"209620"
2096-05-17,"209620"
2096-05-18,"209620"
